,index,Fajr,Sunrise,Dhuhr,Asr,Maghrib,Isha,Fajr_start,Fajr_end,Dhuhr_start,Dhuhr_end,Asr_start,Asr_end,Maghrib_start,Maghrib_end,Isha_start,Isha_end,SleepStart,SleepEnd,NapStart,NapEnd
558,2024-11-09,04:57 AM,06:51,11:27 AM,01:36 PM,04:01 PM,05:50 PM,04:57 AM,05:02 AM,11:27 AM,11:32 AM,01:36 PM,01:41 PM,04:01 PM,04:06 PM,05:50 PM,05:55 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
559,2024-11-10,04:58 AM,06:52,11:27 AM,01:34 PM,03:59 PM,05:49 PM,04:58 AM,05:03 AM,11:27 AM,11:32 AM,01:34 PM,01:39 PM,03:59 PM,04:04 PM,05:49 PM,05:54 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
560,2024-11-11,05:00 AM,06:54,11:27 AM,01:33 PM,03:58 PM,05:47 PM,05:00 AM,05:05 AM,11:27 AM,11:32 AM,01:33 PM,01:38 PM,03:58 PM,04:03 PM,05:47 PM,05:52 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
561,2024-11-12,05:01 AM,06:56,11:27 AM,01:32 PM,03:56 PM,05:46 PM,05:01 AM,05:06 AM,11:27 AM,11:32 AM,01:32 PM,01:37 PM,03:56 PM,04:01 PM,05:46 PM,05:51 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
562,2024-11-13,05:03 AM,06:58,11:27 AM,01:31 PM,03:55 PM,05:45 PM,05:03 AM,05:08 AM,11:27 AM,11:32 AM,01:31 PM,01:36 PM,03:55 PM,04:00 PM,05:45 PM,05:50 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
563,2024-11-14,05:04 AM,06:59,11:27 AM,01:30 PM,03:53 PM,05:44 PM,05:04 AM,05:09 AM,11:27 AM,11:32 AM,01:30 PM,01:35 PM,03:53 PM,03:58 PM,05:44 PM,05:49 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
564,2024-11-15,05:05 AM,07:01,11:27 AM,01:29 PM,03:52 PM,05:43 PM,05:05 AM,05:10 AM,10:27 AM,12:27 PM,01:29 PM,01:34 PM,03:52 PM,03:57 PM,05:43 PM,05:48 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
565,2024-11-16,05:07 AM,07:03,11:27 AM,01:28 PM,03:51 PM,05:42 PM,05:07 AM,05:12 AM,11:27 AM,11:32 AM,01:28 PM,01:33 PM,03:51 PM,03:56 PM,05:42 PM,05:47 PM,12:00 AM,04:00 AM,11:57 AM,12:57 PM
566,2024-11-17,05:08 AM,07:05,11:28 AM,01:27 PM,03:49 PM,05:41 PM,05:08 AM,05:13 AM,11:28 AM,11:33 AM,01:27 PM,01:32 PM,03:49 PM,03:54 PM,05:41 PM,05:46 PM,12:00 AM,04:00 AM,11:58 AM,12:58 PM
567,2024-11-18,05:10 AM,07:06,11:28 AM,01:26 PM,03:48 PM,05:40 PM,05:10 AM,05:15 AM,11:28 AM,11:33 AM,01:26 PM,01:31 PM,03:48 PM,03:53 PM,05:40 PM,05:45 PM,12:00 AM,04:00 AM,11:58 AM,12:58 PM
568,2024-11-19,05:11 AM,07:08,11:28 AM,01:25 PM,03:47 PM,05:39 PM,05:11 AM,05:16 AM,11:28 AM,11:33 AM,01:25 PM,01:30 PM,03:47 PM,03:52 PM,05:39 PM,05:44 PM,12:00 AM,04:00 AM,11:58 AM,12:58 PM
569,2024-11-20,05:12 AM,07:10,11:28 AM,01:24 PM,03:46 PM,05:38 PM,05:12 AM,05:17 AM,11:28 AM,11:33 AM,01:24 PM,01:29 PM,03:46 PM,03:51 PM,05:38 PM,05:43 PM,12:00 AM,04:00 AM,11:58 AM,12:58 PM
570,2024-11-21,05:14 AM,07:11,11:29 AM,01:23 PM,03:44 PM,05:37 PM,05:14 AM,05:19 AM,11:29 AM,11:34 AM,01:23 PM,01:28 PM,03:44 PM,03:49 PM,05:37 PM,05:42 PM,12:00 AM,04:00 AM,11:59 AM,12:59 PM
571,2024-11-22,05:15 AM,07:13,11:29 AM,01:23 PM,03:43 PM,05:36 PM,05:15 AM,05:20 AM,10:29 AM,12:29 PM,01:23 PM,01:28 PM,03:43 PM,03:48 PM,05:36 PM,05:41 PM,12:00 AM,04:00 AM,11:59 AM,12:59 PM
572,2024-11-23,05:16 AM,07:15,11:29 AM,01:22 PM,03:42 PM,05:36 PM,05:16 AM,05:21 AM,11:29 AM,11:34 AM,01:22 PM,01:27 PM,03:42 PM,03:47 PM,05:36 PM,05:41 PM,12:00 AM,04:00 AM,11:59 AM,12:59 PM
573,2024-11-24,05:17 AM,07:16,11:29 AM,01:21 PM,03:41 PM,05:35 PM,05:17 AM,05:22 AM,11:29 AM,11:34 AM,01:21 PM,01:26 PM,03:41 PM,03:46 PM,05:35 PM,05:40 PM,12:00 AM,04:00 AM,11:59 AM,12:59 PM
574,2024-11-25,05:19 AM,07:18,11:30 AM,01:20 PM,03:40 PM,05:34 PM,05:19 AM,05:24 AM,11:30 AM,11:35 AM,01:20 PM,01:25 PM,03:40 PM,03:45 PM,05:34 PM,05:39 PM,12:00 AM,04:00 AM,12:00 PM,01:00 PM
575,2024-11-26,05:20 AM,07:19,11:30 AM,01:20 PM,03:39 PM,05:34 PM,05:20 AM,05:25 AM,11:30 AM,11:35 AM,01:20 PM,01:25 PM,03:39 PM,03:44 PM,05:34 PM,05:39 PM,12:00 AM,04:00 AM,12:00 PM,01:00 PM
576,2024-11-27,05:21 AM,07:21,11:30 AM,01:19 PM,03:39 PM,05:33 PM,05:21 AM,05:26 AM,11:30 AM,11:35 AM,01:19 PM,01:24 PM,03:39 PM,03:44 PM,05:33 PM,05:38 PM,12:00 AM,04:00 AM,12:00 PM,01:00 PM
577,2024-11-28,05:22 AM,07:22,11:31 AM,01:19 PM,03:38 PM,05:32 PM,05:22 AM,05:27 AM,11:31 AM,11:36 AM,01:19 PM,01:24 PM,03:38 PM,03:43 PM,05:32 PM,05:37 PM,12:00 AM,04:00 AM,12:01 PM,01:01 PM
578,2024-11-29,05:24 AM,07:24,11:31 AM,01:18 PM,03:37 PM,05:32 PM,05:24 AM,05:29 AM,10:31 AM,12:31 PM,01:18 PM,01:23 PM,03:37 PM,03:42 PM,05:32 PM,05:37 PM,12:00 AM,04:00 AM,12:01 PM,01:01 PM
579,2024-11-30,05:25 AM,07:25,11:31 AM,01:18 PM,03:36 PM,05:32 PM,05:25 AM,05:30 AM,11:31 AM,11:36 AM,01:18 PM,01:23 PM,03:36 PM,03:41 PM,05:32 PM,05:37 PM,12:00 AM,04:00 AM,12:01 PM,01:01 PM
580,2024-12-01,05:26 AM,07:27,11:32 AM,01:17 PM,03:36 PM,05:31 PM,05:26 AM,05:31 AM,11:32 AM,11:37 AM,01:17 PM,01:22 PM,03:36 PM,03:41 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:02 PM,01:02 PM
581,2024-12-02,05:27 AM,07:28,11:32 AM,01:17 PM,03:35 PM,05:31 PM,05:27 AM,05:32 AM,11:32 AM,11:37 AM,01:17 PM,01:22 PM,03:35 PM,03:40 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:02 PM,01:02 PM
582,2024-12-03,05:28 AM,07:29,11:33 AM,01:17 PM,03:35 PM,05:31 PM,05:28 AM,05:33 AM,11:33 AM,11:38 AM,01:17 PM,01:22 PM,03:35 PM,03:40 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:03 PM,01:03 PM
583,2024-12-04,05:29 AM,07:31,11:33 AM,01:16 PM,03:34 PM,05:30 PM,05:29 AM,05:34 AM,11:33 AM,11:38 AM,01:16 PM,01:21 PM,03:34 PM,03:39 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:03 PM,01:03 PM
584,2024-12-05,05:30 AM,07:32,11:33 AM,01:16 PM,03:34 PM,05:30 PM,05:30 AM,05:35 AM,11:33 AM,11:38 AM,01:16 PM,01:21 PM,03:34 PM,03:39 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:03 PM,01:03 PM
585,2024-12-06,05:31 AM,07:33,11:34 AM,01:16 PM,03:33 PM,05:30 PM,05:31 AM,05:36 AM,10:34 AM,12:34 PM,01:16 PM,01:21 PM,03:33 PM,03:38 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:04 PM,01:04 PM
586,2024-12-07,05:32 AM,07:34,11:34 AM,01:16 PM,03:33 PM,05:30 PM,05:32 AM,05:37 AM,11:34 AM,11:39 AM,01:16 PM,01:21 PM,03:33 PM,03:38 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:04 PM,01:04 PM
587,2024-12-08,05:33 AM,07:36,11:35 AM,01:16 PM,03:33 PM,05:30 PM,05:33 AM,05:38 AM,11:35 AM,11:40 AM,01:16 PM,01:21 PM,03:33 PM,03:38 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:05 PM,01:05 PM
588,2024-12-09,05:34 AM,07:37,11:35 AM,01:16 PM,03:33 PM,05:30 PM,05:34 AM,05:39 AM,11:35 AM,11:40 AM,01:16 PM,01:21 PM,03:33 PM,03:38 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:05 PM,01:05 PM
589,2024-12-10,05:35 AM,07:38,11:36 AM,01:16 PM,03:32 PM,05:30 PM,05:35 AM,05:40 AM,11:36 AM,11:41 AM,01:16 PM,01:21 PM,03:32 PM,03:37 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:06 PM,01:06 PM
590,2024-12-11,05:36 AM,07:39,11:36 AM,01:16 PM,03:32 PM,05:30 PM,05:36 AM,05:41 AM,11:36 AM,11:41 AM,01:16 PM,01:21 PM,03:32 PM,03:37 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:06 PM,01:06 PM
591,2024-12-12,05:36 AM,07:40,11:37 AM,01:16 PM,03:32 PM,05:30 PM,05:36 AM,05:41 AM,11:37 AM,11:42 AM,01:16 PM,01:21 PM,03:32 PM,03:37 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:07 PM,01:07 PM
592,2024-12-13,05:37 AM,07:41,11:37 AM,01:16 PM,03:32 PM,05:30 PM,05:37 AM,05:42 AM,10:37 AM,12:37 PM,01:16 PM,01:21 PM,03:32 PM,03:37 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:07 PM,01:07 PM
593,2024-12-14,05:38 AM,07:42,11:37 AM,01:16 PM,03:32 PM,05:30 PM,05:38 AM,05:43 AM,11:37 AM,11:42 AM,01:16 PM,01:21 PM,03:32 PM,03:37 PM,05:30 PM,05:35 PM,12:00 AM,04:00 AM,12:07 PM,01:07 PM
594,2024-12-15,05:39 AM,07:42,11:38 AM,01:16 PM,03:32 PM,05:31 PM,05:39 AM,05:44 AM,11:38 AM,11:43 AM,01:16 PM,01:21 PM,03:32 PM,03:37 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:08 PM,01:08 PM
595,2024-12-16,05:39 AM,07:43,11:38 AM,01:17 PM,03:33 PM,05:31 PM,05:39 AM,05:44 AM,11:38 AM,11:43 AM,01:17 PM,01:22 PM,03:33 PM,03:38 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:08 PM,01:08 PM
596,2024-12-17,05:40 AM,07:44,11:39 AM,01:17 PM,03:33 PM,05:31 PM,05:40 AM,05:45 AM,11:39 AM,11:44 AM,01:17 PM,01:22 PM,03:33 PM,03:38 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:09 PM,01:09 PM
597,2024-12-18,05:41 AM,07:45,11:39 AM,01:17 PM,03:33 PM,05:31 PM,05:41 AM,05:46 AM,11:39 AM,11:44 AM,01:17 PM,01:22 PM,03:33 PM,03:38 PM,05:31 PM,05:36 PM,12:00 AM,04:00 AM,12:09 PM,01:09 PM
598,2024-12-19,05:41 AM,07:45,11:40 AM,01:18 PM,03:34 PM,05:32 PM,05:41 AM,05:46 AM,11:40 AM,11:45 AM,01:18 PM,01:23 PM,03:34 PM,03:39 PM,05:32 PM,05:37 PM,12:00 AM,04:00 AM,12:10 PM,01:10 PM
599,2024-12-20,05:42 AM,07:46,11:40 AM,01:18 PM,03:34 PM,05:32 PM,05:42 AM,05:47 AM,10:40 AM,12:40 PM,01:18 PM,01:23 PM,03:34 PM,03:39 PM,05:32 PM,05:37 PM,12:00 AM,04:00 AM,12:10 PM,01:10 PM
600,2024-12-21,05:42 AM,07:46,11:41 AM,01:19 PM,03:35 PM,05:33 PM,05:42 AM,05:47 AM,11:41 AM,11:46 AM,01:19 PM,01:24 PM,03:35 PM,03:40 PM,05:33 PM,05:38 PM,12:00 AM,04:00 AM,12:11 PM,01:11 PM
601,2024-12-22,05:43 AM,07:47,11:41 AM,01:19 PM,03:35 PM,05:33 PM,05:43 AM,05:48 AM,11:41 AM,11:46 AM,01:19 PM,01:24 PM,03:35 PM,03:40 PM,05:33 PM,05:38 PM,12:00 AM,04:00 AM,12:11 PM,01:11 PM
602,2024-12-23,05:43 AM,07:47,11:42 AM,01:20 PM,03:36 PM,05:34 PM,05:43 AM,05:48 AM,11:42 AM,11:47 AM,01:20 PM,01:25 PM,03:36 PM,03:41 PM,05:34 PM,05:39 PM,12:00 AM,04:00 AM,12:12 PM,01:12 PM
603,2024-12-24,05:43 AM,07:48,11:42 AM,01:20 PM,03:36 PM,05:35 PM,05:43 AM,05:48 AM,11:42 AM,11:47 AM,01:20 PM,01:25 PM,03:36 PM,03:41 PM,05:35 PM,05:40 PM,12:00 AM,04:00 AM,12:12 PM,01:12 PM
604,2024-12-25,05:44 AM,07:48,11:43 AM,01:21 PM,03:37 PM,05:35 PM,05:44 AM,05:49 AM,11:43 AM,11:48 AM,01:21 PM,01:26 PM,03:37 PM,03:42 PM,05:35 PM,05:40 PM,12:00 AM,04:00 AM,12:13 PM,01:13 PM
605,2024-12-26,05:44 AM,07:48,11:43 AM,01:22 PM,03:38 PM,05:36 PM,05:44 AM,05:49 AM,11:43 AM,11:48 AM,01:22 PM,01:27 PM,03:38 PM,03:43 PM,05:36 PM,05:41 PM,12:00 AM,04:00 AM,12:13 PM,01:13 PM
606,2024-12-27,05:44 AM,07:48,11:44 AM,01:23 PM,03:39 PM,05:37 PM,05:44 AM,05:49 AM,10:44 AM,12:44 PM,01:23 PM,01:28 PM,03:39 PM,03:44 PM,05:37 PM,05:42 PM,12:00 AM,04:00 AM,12:14 PM,01:14 PM
607,2024-12-28,05:45 AM,07:48,11:44 AM,01:23 PM,03:39 PM,05:37 PM,05:45 AM,05:50 AM,11:44 AM,11:49 AM,01:23 PM,01:28 PM,03:39 PM,03:44 PM,05:37 PM,05:42 PM,12:00 AM,04:00 AM,12:14 PM,01:14 PM
608,2024-12-29,05:45 AM,07:49,11:45 AM,01:24 PM,03:40 PM,05:38 PM,05:45 AM,05:50 AM,11:45 AM,11:50 AM,01:24 PM,01:29 PM,03:40 PM,03:45 PM,05:38 PM,05:43 PM,12:00 AM,04:00 AM,12:15 PM,01:15 PM
609,2024-12-30,05:45 AM,07:49,11:45 AM,01:25 PM,03:41 PM,05:39 PM,05:45 AM,05:50 AM,11:45 AM,11:50 AM,01:25 PM,01:30 PM,03:41 PM,03:46 PM,05:39 PM,05:44 PM,12:00 AM,04:00 AM,12:15 PM,01:15 PM
610,2024-12-31,05:45 AM,07:49,11:46 AM,01:26 PM,03:42 PM,05:40 PM,05:45 AM,05:50 AM,11:46 AM,11:51 AM,01:26 PM,01:31 PM,03:42 PM,03:47 PM,05:40 PM,05:45 PM,12:00 AM,04:00 AM,12:16 PM,01:16 PM
